comments,title,genre,artist,duration
0.0,Live at WFMU on Pat Duncan's show 2/12/2009,rock,Tough Darts!,04:02
0.0,Rosegarden,rock,De Portables,04:02
0.0,Bartók in the Desert,classical,Irén Marik,04:01
2.0,Sounds Of The Ghetto Youth,jazz,Har-You Percussion Group,04:01
0.0,Live at WFMU on Talk's Cheap 7/21/2009,rock,Cro Magnon,04:01
1.0,Tiny Creatures,pop,Tiny Creatures,04:01
0.0,"Live on WFMU's Dark Night of The Soul with Julie - August 29, 2013",rock,Bleeding Rainbow,04:01
0.0,an/uto,rock,Unknown Artist,04:01
0.0,The Lars Demos,hiphop,Coin Locker Kid,04:01
0.0,The Possibility of Transition,rock,Inflammator,04:01
0.0,We Can Talk About That (Featuring Johnny Ciggs),hiphop,Ant The Symbol,04:01
0.0,"Life, Rhymes, Showtime EP",hiphop,J Mano,04:01
0.0,AfterThought,hiphop,Tab,04:01
0.0,Le Disque d'Or des Baudouins Morts,rock,Les Baudouins Morts,04:00
0.0,TheEnsuranceTrap b/w Underground Press,hiphop,C-Doc,04:00
1.0,Give Me a Beat,hiphop,Tricky Diesel,04:00
0.0,A la mode,pop,A la Mode,04:00
0.0,Chin09: Plushgoolash,pop,Plushgoolash,04:00
0.0,DRVN,hiphop,DRVN,04:00
0.0,All Those I Know,pop,Eric & Magill,04:00
0.0,Suns of Neurons,rock,Dyman,04:00
0.0,Live at WFMU on Talk's Cheap 8/11/2009,rock,Davila 666,04:00
-1.0,The Remixes Vol. 1,hiphop,The Custodian of Records,04:00
0.0,They Seem To Be Intelligent,pop,Garmisch,04:00
0.0,Circling The Sun,rock,The Spectacular Fantastic,04:00
0.0,"Live at WFMU's Monty Hall - September 13, 2015",rock,Palmyra Delran,04:00
0.0,Halloween Again,rock,The Zombie Dandies,04:00
-1.0,In the City b/w Really Cool Time,rock,Nothing People,04:00
0.0,FluffSkull EP,hiphop,S.J. Mellia,04:00
0.0,Avec Noir,rock,Avec Noir,04:00
0.0,Pack -A- Clones (Evil),hiphop,Cullah,04:00
3.0,Viandanze (EP),classical,Fabrizio Paterlini,04:00
0.0,MALLL,rock,Pouffe,03:59
0.0,Fuck to my Romagna,rock,NITWIT,03:59
0.0,Mahler's Disciple: live and studio recordings,classical,Oskar Fried,03:59
0.0,"Live on WFMU's Three Chord Monte with Joe Belock - February 16, 2015",rock,Fire Retarded,03:59
0.0,"Live at WFMU's Monty Hall: Sep 13, 2015",rock,The Pandoras,03:59
0.0,Rebencazo del alma,rock,Los Primos,03:59
0.0,Fuck The Future,rock,Foot Village,03:59
0.0,Gut Rot,rock,Hot Garbage,03:59
0.0,Live at The Rivoli 10/25/2011,rock,Obits,03:58
0.0,A thousand words,rock,Ulises Lima,03:58
0.0,Rage,rock,Still Pluto,03:58
0.0,LMM 2.2 - Matchstick Monument,rock,Learning Music,03:58
0.0,Ik wil wat jij wil,hiphop,Arie B.,03:58
0.0,SIX ONNA 7 (Part 1),hiphop,C-Doc,03:58
0.0,Pride,rock,intouch,03:58
2.0,Wild Heart,country,Bryan Mathys,03:58
1.0,Welcome Wilderness,jazz,Proviant Audio,03:58
0.0,Live at WFMU on Acapulco Dance Party on 4/20/2006,jazz,Steve MacKay and the Radon Ensemble,03:58
0.0,Makin' a Munson,rock,Shearer,03:58
0.0,Coraçãozinho de Satã,hiphop,Stray,03:58
0.0,Our Food Is Chaos,rock,Cheater Slicks,03:58
0.0,After This... I'll Holla!!! [On Everythang I Love],hiphop,Eddie Meeks,03:58
0.0,"Dear God, I Hate Myself",rock,Xiu Xiu,03:57
0.0,Live on WFMU May 2013,rock,Mudhoney,03:57
1.0,"Live on WFMU's Shrunken Planet with Jeffrey Davison - May 25, 2013",rock,Wild Leaves,03:57
0.0,Terminal Damage,rock,[t]ghost,03:57
0.0,Bitter Pill,rock,Still Pluto,03:57
0.0,"Live on WFMU's Talk's Cheap Dec 15, 2009",rock,Tonstartssbandht,03:57
0.0,I Re della Spiaggia,rock,I Re della Spiaggia,03:57
0.0,"Live on WFMU's The Evan ""Funk"" Davies Show, 9/23/2015",rock,Worriers,03:57
0.0,Lush,pop,Babe Parade,03:57
3.0,ePop028,pop,Sleeping Policemen,03:57
0.0,Black Hole Rock,rock,Mike Rep and the Quotas,03:56
0.0,jim morrison mon cul,pop,Jim Morisson mon cul,03:56
0.0,Глазами Детей,rock,Чокнутый Пропеллер,03:56
0.0,Me and Santa,rock,Bugs and Rats,03:56
0.0,Secrets To Superflipping,rock,Yikes,03:56
0.0,Community Horse,rock,Means,03:56
0.0,Favorite Works,classical,Paul Pitman,03:56
0.0,Dick Nights,rock,Tonstartssbandht,03:56
0.0,AlgoRhythms LP,hiphop,Tab,03:56
0.0,"Live at WFMU on Three Chord Monte with Joe Belock, Jan 24th, 2012",rock,The Siberians,03:56
0.0,Not Beer,rock,The Blimp,03:56
0.0,The Executioner's Last Songs:  Volume One,country,Pine Valley Cosmonauts W/ Puerto Muerto,03:56
4.0,2005 Stayin Alive InstruMentals,hiphop,BOPD,03:55
0.0,Back To Break Bread,hiphop,Deadly Combo,03:55
0.0,Abhayamudra,rock,Cul de Sac/Damo Suzuki,03:55
0.0,Silence Is Consent EP,rock,The One They Fear,03:55
0.0,"Live on WFMU's Three Chord Monte with Joe Belock: Dec 7, 2015",rock,XL Kings,03:55
0.0,Of Unknown Origin,hiphop,OUO,03:55
0.0,The Raps Well,hiphop,Cheese N Pot-C,03:55
0.0,"Live on WFMU's Distort Jersey City with Deed Runlea - June 12, 2013",rock,Career Suicide,03:55
0.0,"Live on WFMU's Sophisticated Boom Boom with Sheila B, 5/6/2016",rock,Beverly,03:55
0.0,OLD DEMO NEW MIX,rock,Rat King,03:55
0.0,"Live on WFMU's Distort Jersey City with Deed Runlea - October 16, 2013",rock,Dawn Of Humans,03:55
0.0,"Live on Prove It All Night with Pat Byrne, 8/29/2015",rock,The Pipeliners,03:54
0.0,Life In Schaarbeek,rock,Titmachine,03:54
0.0,Live on Distort Jersey City at WFMU,rock,Potty Mouth,03:54
0.0,Another Day On Earth,rock,Another Day On Earth,03:54
0.0,The People's EP,rock,RENMINBI,03:54
0.0,Molesting Hip Hop,hiphop,Majik Most,03:54
0.0,"Live on WFMU's Prove It All Night! with Pat Byrne, 11/28/2015",rock,Désir Decir,03:54
0.0,С высоты,rock,"Клан-группа ""Твин Пикс""",03:54
-1.0,The Window,hiphop,Hi-Rez,03:54
0.0,Greenhouse On Mars,pop,Frozen Houses,03:54
0.0,Overdose,rock,intouch,03:54
0.0,Pretty Shiny Things,rock,Hearse Pileup,03:53
0.0,State Lines,hiphop,Shorty Raw,03:53
0.0,Galapagos Momentum,rock,Upsilon Acrux,03:53
0.0,The Learning Curve,pop,Caleb Lemond,03:53
0.0,Arab Justice,pop,Elvis Herod,03:53
1.0,Where Are All Your Friends?,rock,Animals & Men,03:53
0.0,"Shelley 7""",rock,Woollen Kits,03:53
1.0,Live at WFMU's Benefit Concert,rock,Dot Wiggin Band,03:53
-1.0,Holy Smokes,hiphop,Ennio the Little Brother,03:53
0.0,Dirt beats noise Vol 2,pop,Jetsam Isles,03:53
0.0,Avec Amour,rock,Azalia Snail,03:52
0.0,ePop027,pop,Cape Canaveral,03:52
0.0,Straight To the Heart,rock,Pierced Arrows,03:52
0.0,Dummy,rock,intouch,03:52
1.0,The Maltese Falcons,rock,The Maltese Falcons,03:52
0.0,Live on WFMU's Cherry Blossom Clinic,rock,Nouvellas,03:52
0.0,Out Of It,rock,Brad Sucks,03:52
0.0,"Live at WFMU on the Evan ""Funk"" Davies Show, 1/20/2016",rock,SAVAK,03:52
0.0,The Only Dream,jazz,Michael Winkle,03:52
0.0,"Live on WFMU's Three Chord Monte with Joe Belock - Jan 15, 2013",rock,Triple Hex,03:52
0.0,BlackBox Red Live at Vondelbunker,rock,BlackBox Red,03:52
0.0,Duct Tape You,rock,Guinea Worms,03:52
0.0,Bad News Bats,rock,Bad News Bats,03:51
0.0,Why You Cryin,hiphop,Not The 1s,03:51
0.0,Mockinpott EP (2007),rock,Mockinpott,03:51
0.0,Lost & Found,rock,The USA Is A Monster,03:51
0.0,Elephants at the Door,pop,Dumbo Gets Mad,03:51
0.0,You Are What's Happening Baby,rock,Rockoutfit,03:51
0.0,Wattle &amp; Daub,rock,Strapping Fieldhands,03:51
0.0,Ye' Vessel [single],rock,Long Hair,03:51
0.0,Rivers Roll On By,country,Jim and Jennie and The Pinetops,03:51
0.0,Hey You Guys,hiphop,Cheese N Pot-C,03:51
0.0,Live on WFMU's Music To Spazz By with Dave the Spazz,rock,The Moto-Gators,03:51
0.0,"Live on WFMU's Night People - June 24, 2010",pop,Sally Seltmann,03:51
0.0,Two Young Boys,pop,Ready for Men,03:51
0.0,Shamoflage,rock,Doppelskangers,03:50
0.0,Fast Times c15,pop,Human Resources,03:50
0.0,Qu'est ce que tu fais pour les balances,rock,Marylin-Rambo,03:50
0.0,La falsa palabra (Split single),hiphop,Diploide,03:50
0.0,Pseudologia Phantastica,rock,Bloodgod,03:50
0.0,Cherly KaCherly e.p.,pop,Cherly KaCherly,03:50
0.0,Goodly Time,pop,Position Normal,03:50
0.0,MEEMS,pop,Miracles of Modern Science,03:50
0.0,"""Making Friends With Shadows""",jazz,Laura Finlay,03:50
0.0,"Live on WFMU's Three Chord Monte with Joe Belock - April 9, 2013",rock,Allah-Las,03:50
1.0,"Live on WFMU's Dark Night of The Soul with Julie: Sep 22, 2014",rock,Vows,03:50
0.0,The Devils You Know,hiphop,The Impossebulls,03:50
1.0,The New Pharaos,rock,Pharaos,03:50
0.0,This Is Madness (Just Plain Black),hiphop,Just Plain Ant,03:49
1.0,Live at WFMU on Joe Belock's Show on 11/8/2001,rock,Dan Melchior's Broke Revue,03:49
0.0,Caught By,rock,Farmer's Boulevard,03:49
0.0,"Wallace, for String Quartet",classical,Andrew Christopher Smith,03:49
0.0,Already On One,rock,Six Star General,03:49
0.0,"WAR (If It Feels Good, Do It!)",hiphop,DJ's of Mass Destruction,03:48
0.0,In This Light,rock,Eric & Magill,03:48
0.0,Live at WFMU on Cherry Blossom Clinic with Terre T on 11/14/09,rock,De Cylinders,03:48
0.0,Worn Copy,rock,Ariel Pink's Haunted Graffiti,03:48
0.0,Lullabots,pop,Puyo Puyo,03:48
2.0,Blues Sampler,blues,Kevin MacLeod,03:48
0.0,Melody Ln.,hiphop,Yshwa,03:48
0.0,"Dear Mr Cameron, Dear Mrs Clegg",pop,Ergo Phizmiz,03:48
0.0,SUR L'ÌLE MALEFIQUE DE SATAN,country,CACHETTE A BRANLETTE,03:48
0.0,Za očnjake,rock,Vlasta Popić,03:48
0.0,Leap Year EP,hiphop,St. LaRok,03:48
0.0,"Live at WFMU on Talk's Cheap, Aug 28th 2012",rock,Dikes of Holland,03:48
1.0,Un EP,rock,The Franks,03:48
1.0,"Live at WFMU on Beastin' The Airwaves with Keili on October 9, 2011",rock,The Soft Moon,03:48
0.0,LIve à RosToK,rock,ROGER ROBERT,03:48
2.0,Finally Here,jazz,Delta Dreambox,03:48
0.0,The Void,rock,Flying Luttenbachers,03:47
0.0,"Live On WFMU's Distort Jersey City with Deed Runlea - May 8, 2013",rock,Gun Outfit,03:47
0.0,The Divine Right of Means,rock,Means,03:47
0.0,Dance Track,hiphop,The Honorable Sleaze,03:47
0.0,Doobie,rock,Doobie,03:47
0.0,Day Creek Piano Works VII. Proximate Sounds,classical,David Mahler,03:47
0.0,Snowbound,rock,Pete Prodoehl,03:46
0.0,"Wandering 7""",rock,The Yolks,03:46
0.0,"Live on WFMU's Beastin' The Airwaves! with Keili: Oct 25, 2013",rock,Evil Sword,03:46
0.0,Quiet the Mind (DCV),rock,TIGERBERRY,03:46
0.0,"Live at WFMU on The Cherry Blossom Clinic with Terre T May 19, 2012",rock,Deniz Tek,03:46
1.0,"Live @ WFMU on Cherry Blossom Clinic w/ Terre T, April 30th 2011",rock,Tyler Jon Tyler,03:46
0.0,Neizmerima EP,rock,Dlina Volny,03:46
0.0,Followin' Me (Remixx),hiphop,C-Doc,03:45
0.0,"Live on WFMU's Cherry Blossom Clinic with Terre T: Nov 30, 2013",rock,The Audacity,03:45
0.0,Live At Radio Bunker 31.1.2016,rock,Priatelia Padajuceho Listia,03:45
0.0,Show the Way,pop,Rockit Maxx,03:45
0.0,Music for Chicks on Vespas,rock,Crush Limbo,03:45
2.0,Be Electric,pop,Rockit Maxx,03:45
0.0,"Live on WFMU's 100% Whatever with Mary Wing - May 1, 2016",rock,Big White,03:45
0.0,Live at WFMU on Terre T's Show on 2/16/2008,rock,Dan Melchior und Das Menace,03:45
0.0,"Live on WFMU with Todd-o-phonic Todd - June 18, 2016",rock,Giuda,03:45
0.0,Das Menace: Unreleased / Rarities,rock,Dan Melchior und Das Menace,03:45
0.0,Wink With Both Eyes,rock,Blanche Blanche Blanche,03:45
0.0,Live at WFMU's Loud Live Acts on 4/02/09,rock,Mental Abuse,03:45
0.0,Instrumentals EP,rock,Lonely Punk,03:44
0.0,WIRED IN,pop,Phemale,03:44
0.0,Live at WFMU on Billy Jam's show 4/10/2009,pop,Mira Cook,03:44
0.0,999,rock,REDEEM,03:44
0.0,Advice,hiphop,Mported Flows,03:43
1.0,Stabat Mater - Domenico Scarlatti,classical,The Tudor Consort,03:43
0.0,"Live on Redundancy Radio with DJ Disk Jockey: Aug 27, 2014",rock,Awkward Girls,03:43
0.0,Violently Delicate,rock,eatliz,03:43
0.0,Roaches (Featuring Pot-C),hiphop,Donnie Ozone,03:43
0.0,"Live on WFMU's Evan Funk Davies Show, March 31st 2011",rock,Jacuzzi Boys,03:43
0.0,On Welfare,rock,Lorelle Meets The Obsolete,03:43
0.0,The Centaur Pianist,classical,Eugen d'Albert,03:43
0.0,"Live on WFMU's Three Chord Monty with Joe Belock: Aug 19, 2014",rock,Vicky and The Vengents,03:43
0.0,Live at WFMU on Evan Davies's Show on 8/19/2008,rock,The Cute Lepers,03:43
0.0,New Eyes,pop,Boonesboro,03:43
0.0,Pecadores,country,Moonshine Willy,03:43
0.0,Teenage Crown (Extended Play),rock,TIGERBERRY,03:43
0.0,Hunt Like Devil EP,rock,CAVE,03:43
0.0,Love Cool,hiphop,BADLUCK,03:43
0.0,"Live on WFMU's Redundancy Radio with DJ Disc Jockey - October 1, 2014",rock,Citizen Blast Kane,03:42
0.0,"Funeral Home Session 7""",rock,El Jesus De Magico,03:42
0.0,Apneu Live at Purple Pop,rock,Apneu,03:42
0.0,The More Things Stay The Same,hiphop,The Impossebulls,03:42
0.0,All Relationships are Doomed to Fail,country,The Meat Purveyors,03:42
0.0,"Live at WFMU on Burn it Down! with Nate K, 7/17/16",rock,Jared Leibowich,03:42
0.0,Mirin Dajo,rock,Zoliborz,03:42
0.0,NO (Midi Version) + midi file & vocal track,pop,Skeletons,03:42
0.0,Growing Over,rock,Sex Church,03:42
0.0,The Great Cape,pop,Kid Flicks,03:42
0.0,Nav Daran Vax (2010),rock,Los Llamarada,03:41
0.0,Something Special,rock,Los Steaks,03:41
0.0,Cosmic Conspiracy,rock,Starseed,03:41
0.0,Heridas,rock,Queridas,03:41
1.0,Addiquit S/T,hiphop,Addiquit,03:41
0.0,Bring the Neon War Home,rock,Yellow Swans,03:41
0.0,"Live on WFMU's Three Chord Monte with Joe Belock - April 23, 2013",rock,Las Ardillas,03:41
0.0,Lamentations of an Ape,rock,Kraus,03:41
0.0,Queendom Come,pop,ZOE.LEELA,03:41
0.0,And Farther Away,rock,Isle of Pine,03:41
0.0,"Live on WFMU's Three Chord Monte with Joe Belock: Dec 8, 2014",rock,Quitty & The Don'ts,03:41
0.0,The Nutries,rock,The Nutries,03:40
0.0,Red Carpet,rock,Farmer's Boulevard,03:40
0.0,"Live on WFMU's Evan ""Funk"" Davies Show 6/23/2010",rock,Das Black Milk,03:40
0.0,Demo 2010,rock,New Mortal Gods,03:40
0.0,Live On WFMU's Honky Tonk Radio Girl Program with Becky 1/13/16,country,Zephaniah And The 18 Wheelers,03:40
0.0,NP50th New YX,rock,Noise Problems Selections,03:40
0.0,Split (with Gorevenge),rock,Gorevenge,03:40
0.0,"Live at WFMU on Beastin' The Airwaves! With Keili on August 7, 2011",rock,Grooms,03:40
0.0,Tab & Anitek: Project Monarch,hiphop,Tab & Anitek,03:40
0.0,Live on WFMU's Three Chord Monte,rock,The Mess Around,03:40
-1.0,There Is Nothing To Fear,rock,Novelty Citizen,03:40
1.0,Shlo-Fi EP,hiphop,Shlohmo,03:39
-1.0,American Revolution,rock,Love666,03:39
0.0,Don't Climb On and Take the Holy Water,rock,Kinski,03:39
0.0,Bach Organ Works: Schübler Chorales,classical,James Kibbie,03:39
0.0,Anthem,rock,Unit-29A,03:39
0.0,Jam Messengers on WFMU's Three Chord Monte 2/10/11,rock,Jam Messengers,03:39
0.0,Seven,rock,Radio 421,03:39
0.0,"Live on WFMU's Three Chord Monte with Joe Belock - October 8, 2013",rock,Metalleg,03:39
0.0,Momento Ácido Contemporáneo,rock,XYX,03:39
0.0,El Jesus De Magico,rock,El Jesus De Magico,03:39
0.0,Bonne Aparte Live at WFMU on Keili's Show 10/26/2008,rock,Bonne Aparte,03:39
0.0,"Live on WFMU's Dangerous For The Brain with Thomas Storck: Nov 24, 2013",rock,Protomartyr,03:39
0.0,Far Gone,hiphop,C-Doc,03:39
0.0,"Live at WFMU on Hello Children with Faye, 12/20/2015",rock,Expert Alterations,03:39
0.0,Boss of Goth,rock,Argumentix,03:38
0.0,Live on Nat Roe's show on WFMU 11/7/2009,rock,Grass Widow,03:38
0.0,Live on WFMU's Three Chord Monte 9/8/09,rock,Wau y los Arrghs!!!,03:38
0.0,Bastard Child,country,Moonshine Willy,03:38
0.0,Un Solo Grito EP,rock,Adelit@s,03:38
0.0,"Live at WFMU on The Cherry Blossom Clinic with Terre T, 8/6/2011",rock,The Ettes,03:38
0.0,Stranger in the Ringer,pop,The Carnys,03:38
0.0,Live at WFMU on the Cherry Blossom Clinic June 16th 2012,rock,King Tuff,03:38
0.0,Live in Bunker (18.10.2013),rock,Royko Passage,03:37
0.0,Here Comes A Big Black Cloud!!,rock,Here Comes A Big Black Cloud!!,03:37
0.0,Home Coming,hiphop,The Good People,03:37
0.0,Parasite Paradise,pop,Superhumanoids,03:37
0.0,Volcano!,pop,Ergo Phizmiz,03:37
0.0,Lost In Tranzitionz,hiphop,K.I.R.K,03:37
0.0,BAD DAD,rock,Bad Dad,03:37
0.0,Reynold Philipsek Live at Barbes on Rob Weisberg's Show 5/17/2008,jazz,Reynold Philipsek,03:37
0.0,Live at WFMU on Teenage Wasteland with Bill Kelly,rock,Mondo Topless,03:37
0.0,Celebrate,rock,TIGERBERRY,03:37
0.0,Live at WFMU on Brian Turner's Show 7/28/09,rock,The Pink Noise,03:37
0.0,The F***iteer,hiphop,Just Plain Ant,03:37
0.0,Bad Panda #103,pop,Monday Night Fever,03:37
0.0,Casa da Joaquina,hiphop,Os Trasnos De Moscoso,03:36
0.0,"Live at WFMU on Talk's Cheap, June 2nd 2011",rock,The Whines,03:36
0.0,The Crippled Dog Band,rock,Bobb Trimble,03:36
0.0,True,hiphop,CM aka Creative,03:36
0.0,Golden Treasury,rock,Kraus,03:36
0.0,Live at Radio Bunker,rock,HASH,03:36
0.0,Rapper Exchange Program,hiphop,Cassette Tape Bandits,03:36
0.0,Bad Panda #97,pop,Fruit Flesh,03:36
0.0,"Live on WFMU's Cherry Blossom Clinic with Terre T: Feb 15, 2014",rock,Pampers,03:36
0.0,"Live on WFMU's The Long Rally with Scott McDowell - March 22, 2013",rock,Plates Of Cake,03:36
0.0,Drumm Machine (RhythmBoxx) (Featuring DJ Def Chad),hiphop,C-Doc,03:36
0.0,Emily Mae,rock,Thee Irma & Louise,03:36
0.0,Hybris,hiphop,Sun Sunych ft. Marina Zakharchenko,03:36
0.0,"Live at WFMU on Evan ""Funk"" Davies' Show 4/7/09",rock,Das Black Milk,03:35
0.0,Vil/Viol,rock,Means,03:35
0.0,Cast All Doubts,hiphop,CM aka Creative,03:35
0.0,Live on WBSR 12/03/05,rock,Snake Apartment,03:35
0.0,Delirious,pop,Amil Byleckie,03:35
0.0,Spirit Kit,rock,TIGERBERRY,03:35
0.0,Shlomoshun,hiphop,Shlohmo,03:35
0.0,Yykes Basket,rock,Dublin Duck Dispensary,03:34
0.0,"Live on WFMU's Cherry Blossom Clinic with Terre T - September 14, 2013",rock,Cuntz,03:34
0.0,White Hell,rock,Thee Irma & Louise,03:34
1.0,Live at WFMU's Choking on Cufflinks with Michael Goodstein on 6/06/09,rock,Liechtenstein,03:34
0.0,Bach's Book I: Prelude and Fugue No. 8 in E Flat Minor,classical,Carlos Gardels,03:34
0.0,"Live on WFMU's Burn It Down! with Nate K: Nov 30, 2014",rock,Nots,03:34
0.0,Netscape Mission Control (UNIX),rock,Plastic Crimewave Sound,03:34
1.0,Split cassette with Holy Cobras,rock,Grand Trine,03:34
0.0,ePop017 - The Very Most,rock,The Very Most,03:34
0.0,Buckshot,country,The Riptones,03:34
0.0,"Live on WFMU's Hello Children with Faye: Nov 15, 2015",pop,Gingerlys,03:34
0.0,Workers in Kontrol,rock,Kraus,03:34
0.0,More Deeper,rock,Vincent Black Shadow,03:34
0.0,True Guru Electronics Vol. 1,rock,Soup Purse,03:34
0.0,"Live at WFMU for Burn It Down! with Nate K, 7/31/2016",rock,The Wilful Boys,03:33
0.0,Live at WFMU on Three Chord Monte May 1st 2012,rock,Jigglers,03:33
0.0,"Julia Armant 7""",rock,Family Curse,03:33
0.0,Live at WFMU on Pat Duncan's Show 11/20/08,rock,The Bristles,03:33
0.0,Cailloux Germés,hiphop,KenLo Craqnuques,03:33
0.0,Zea Live at Beginner,rock,Zea,03:33
0.0,Test Screening of 'The Story Of Mr. Busalot',hiphop,Mr. Busalot,03:33
0.0,Mysteries and Secrets Unzipped: Soundtrack,rock,Square People,03:33
0.0,Aarden,classical,Anne van Schothorst,03:32
0.0,JJ Live at Primavera Sound 2009 on WFMU,rock,Jeremy Jay,03:32
0.0,Live on WFMU's Three-Chord Monte with Joe Belock 3/17/11,rock,Occult Detective Club,03:32
0.0,"Gillettes, Papéis e Outros Objectos Cortantes",hiphop,Pulso,03:32
0.0,"Live on WFMU's Three Chord Monte with Joe Belock: Nov 23, 2015",rock,Low Doses,03:32
0.0,Terve Teille!,rock,Чокнутый Пропеллер,03:32
0.0,Live at WFMU on The Cherry Blossom Clinic on 7/12/2002,rock,The Dirtbombs,03:32
0.0,Love In The Sky,hiphop,Fleslit,03:31
0.0,"Live on WFMU's Three Chord Monte with Joe Belock - November 9, 2015",rock,Reanimadores,03:31
0.0,"Live on WFMU's The Evan ""Funk"" Davies Show - August 17, 2016",rock,Hurry Up,03:31
0.0,"Live on WFMU's Imaginary Radio with Chris M. - June 16, 2013",rock,Galleon,03:31
0.0,Les abords du lycée,rock,Taulard,03:31
0.0,Burnt Out Receptacles,rock,Suppression,03:31
0.0,Sargent Singles: Volume 2,rock,Willoughby,03:31
0.0,One Million Ways,hiphop,K3N,03:31
0.0,A Crooked Pulse,rock,A Crooked Pulse,03:31
0.0,Calling For You/Can I Live/This Is What You Are,hiphop,SK,03:31
0.0,Sing Like Birds,rock,Celesteville,03:31
0.0,Potholes ( EP ),rock,Keith Doom and the Wrecking Crew,03:31
0.0,Birdlike Movements,rock,Celesteville,03:30
0.0,Funky Motion,hiphop,Cheese N Pot-C,03:30
0.0,Live at WFMU on Joe Belock's show 3/30/2010,rock,Saucy Jacks,03:30
0.0,Route 9,hiphop,Uncle Milk,03:30
0.0,The Ugly Army,rock,Fresh Body Shop,03:30
0.0,Sour Soul 12,hiphop,Katrah-Quey ft. dj Alekzander,03:30
0.0,Wio,pop,Wio,03:30
0.0,live at issue project room 2/20/09,jazz,Arthur Doyle,03:30
0.0,Get Paid (Mouth Beat Mix) (Featuring DJ Phazer),hiphop,Donnie Ozone,03:30
0.0,Thrust,rock,half cocked,03:30
0.0,Lo-Fi Heroes,rock,The Zombie Dandies,03:30
0.0,Hell To Play,rock,The Whines,03:29
0.0,Z EP Koniec sveta nikdy nepride,rock,Kotúče DM,03:29
0.0,Smooch Instrumentals,rock,Smooch,03:29
0.0,Phantom Payn Daze,rock,Phantom Payn Days,03:29
0.0,"White Wards on WFMU’s Infinite Distortion: Dec 10, 2014",rock,White Wards,03:29
0.0,"Live on WFMU's Three Chord Monte, Oct 7 2010",rock,Vermillion Sands,03:29
0.0,Eric: The Falklands Follies,rock,Special Moments,03:29
0.0,XVII,rock,The Marty Kings,03:28
0.0,I Could Destroy You with a Single Thought,rock,Kraus,03:28
0.0,Empty House,country,Rex Hobart &amp; the Misery Boys,03:28
0.0,Live at WFMU on Brian Turner's Show 11/25/2008,rock,Jerusalem &amp; The Starbaskets,03:28
0.0,"Live on WFMU's Cherry Blossom Clinic with Terre T: Feb 8, 2014",rock,Atlantic Thrills,03:28
0.0,Arsenal,rock,half cocked,03:28
0.0,acupofteaandasliceofcake,rock,Dublin Duck Dispensary,03:28
0.0,We Wanna Rock,rock,Чокнутый Пропеллер,03:27
0.0,Live on Liz Berg's Show on WFMU 10/22/12,rock,Squarehead,03:27
0.0,Faster than the Speed of Time,rock,Kraus,03:27
0.0,"Edvard Grieg's Anitras Dance, Peer Gint Suite",classical,Free Tim,03:27
0.0,Who Touches Pitch Defiles Herself,rock,The Set of Red Things,03:27
0.0,"Live on WFMU's Infinite Distortion, 8/5/2015",rock,Remote Desire,03:27
0.0,"LOAG/La Pieta split 7""",rock,Lungs Of A Giant,03:27
0.0,Lydia EP,pop,Massage,03:27
0.0,Rare Youth,rock,Teenage Waistband,03:27
0.0,"Live on WFMU's Three Chord Monte with Joe Belock - May 21, 2013",rock,Born Loose,03:27
0.0,Heir to the Power Bear Fortune,rock,Argumentix,03:26
0.0,Live on WFMU's Distort Jersey City with Deed Runlea 11-28-12,rock,Hounds Of Hate,03:26
0.0,Lunar Galleon,rock,Paint and Copter,03:26
0.0,NP50th Pony Pack,rock,Noise Problems Selections,03:26
0.0,Live on the Three Chord Monte with Joe Belock on WFMU November 17 2011,rock,Live Ones,03:26
0.0,The Bad Astronauts Present: The Suburbanoids,rock,Lungs Of A Giant,03:26
0.0,Creative Commerce,hiphop,Cadence,03:26
0.0,"""How Much Land Does A Man Need?""",rock,Rations,03:26
0.0,NP50 Selections Vol.3,rock,Noise Problems Selections,03:26
0.0,Jackin4Beats,hiphop,AWOL,03:26
0.0,The High Seas,pop,Singleton,03:26
0.0,Live on WFMU with Todd-o-phonic Todd: 12/19/15,rock,The Ar-Kaics,03:26
0.0,"Live on WFMU's Bodega Pop Live with Gary Sullivan - October 22, 2014",rock,Gal Pals,03:26
0.0,The Mixtape Sessions,hiphop,CM aka Creative,03:26
0.0,Wicked Wanderer,rock,Mountain High,03:26
0.0,Bad Panda #38,rock,Desmond & The Tutus,03:25
0.0,Little Yellow Letters,rock,The Planes,03:25
0.0,"Tramps Are Handsome, We're The Jugglers",rock,Railkid Station,03:25
0.0,Biro Biro,rock,Mascara Sue,03:25
0.0,le tourteau,rock,Deep Purcell,03:25
0.0,Jimmie's Got One Watt Of Love,rock,One Watt Of Love,03:25
0.0,Five By Five IV: Gluttony,hiphop,The Impossebulls,03:25
0.0,The Strangler's Wife,rock,Cul De Sac,03:25
0.0,"Self Titled 7""",rock,Measles Mumps Rubella,03:25
0.0,"Live on WFMU's Distort Jersey City with Deed Runlea - Aug 28, 2013",rock,Magnets,03:24
0.0,Kamehameha,rock,Ponytail,03:24
0.0,Ice Machine,rock,Six Star General,03:24
0.0,Pure Evil,rock,Waylon Thornton and the Heavy Hands,03:24
0.0,Conflicting Landscapes,rock,She Said Destroy!,03:24
0.0,Venus Return,rock,half cocked,03:24
