id,title,artist,duration,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
667,Sharpen The Knife,Explode Into Colors,4:06,660984.0,0.4605444,0.07780344,0.12922998,0.00037390314,2106.058874938369,319556.0627683027,1913.3655515440878,86098.9200671886,4305.448042487655,1081821.7331509194,0.11719733370449265,0.0022984370026220753,-3.726708e-07,0.008356511,-3.8691908e-07,0.0033764818,117.45383522727273,-84.87644,1782.4132,125.98758,1051.8077,-36.076935,148.29904,59.835316,198.87999,-48.23793,73.220436,23.747898,50.61683,-18.87684,49.22597,7.329677,27.13996,-13.779607,23.358414,-2.0930526,29.89607,-6.3395143,34.730824,-0.96114177,23.684387,-7.272879,22.436184,-8.76536,22.913328,-13.82332,19.857864,-7.223526,21.405863,-9.074418,22.214088,-3.7075849,19.010258,-3.2594717,23.289093,-0.19846568,33.684185
676,The Tension,Fanatic,3:17,660984.0,0.34287953,0.09525038,0.22590832,0.0032668838,2002.921782111063,789471.6751018541,2481.6936844308616,294742.4975077189,4542.763622706478,4598099.457228838,0.06802313795023238,0.0022386689822528135,-4.802651e-06,0.03257674,-5.995196e-05,0.008445927,95.703125,-102.5207,2530.804,102.12766,1144.9371,28.492254,978.9287,24.230612,362.03943,8.75178,245.32741,13.16927,221.13095,2.2658308,219.7391,24.054955,142.43906,-9.87429,161.71046,0.31823352,84.93391,-6.80864,134.88896,-3.3505106,78.16574,2.490152,72.032,1.6236826,68.95878,-2.138376,57.48169,5.158362,60.305176,-3.828269,57.048668,0.74929076,76.04398,2.5149274,58.64718,-2.1477284,63.174004
690,Cataclysm,Flying Luttenbachers,4:50,660984.0,0.5204354,0.0714771,0.27007684,0.0033109607,2545.514956755176,128911.08961418546,2163.368567322303,107586.0637366941,4731.341774938274,501072.05755579507,0.12598299222986056,0.001736080762149293,-2.2358377e-05,0.046994485,-0.0008641818,0.01186723,135.99917763157896,-12.37392,1285.0789,67.11761,307.68625,-47.26245,412.41043,59.982803,430.30258,15.456128,84.22561,24.901499,124.722176,11.001298,45.061302,9.881911,40.500362,9.988841,47.797745,1.4193952,30.497864,-1.4799471,30.68395,7.4647894,32.310223,-2.6937752,27.490385,0.42976248,30.712093,-4.397012,27.098684,1.501338,25.29926,-4.637231,20.814713,-0.93676794,21.643303,-0.73029155,23.168573,-0.6138783,18.599545
694,Planet Say (featuring Faust),Food For Animals,4:51,660984.0,0.42518052,0.09295961,0.15083255,0.0022472064,3122.0505764898376,1029325.2238971632,2862.7900729816984,154305.118993777,6587.141939690647,2624310.7536184015,0.1479265255857862,0.008824672967027264,-3.9351676e-06,0.007630663,2.091257e-05,0.009386488,117.45383522727273,-65.66793,2542.2803,62.118877,969.22095,5.0978127,722.59216,15.951895,374.41263,10.618124,244.19261,10.171562,141.46124,-6.4866996,152.17438,8.9388895,90.721306,-5.436908,93.87046,4.300424,72.68709,0.124172665,68.61305,5.6593747,56.11516,-1.401582,50.858177,5.6284823,45.08066,0.51810443,41.246788,5.7907963,37.069374,-0.019200733,42.744778,3.5749555,31.329927,-1.5590209,31.025936,4.8408127,35.30383
695,Elephants,Food For Animals,1:44,660984.0,0.4521111,0.08687736,0.19433421,0.0040159416,2767.219304110784,585635.0282165139,2590.0803923712997,133776.73045345533,5536.910412682756,2133777.707999916,0.14060003751936484,0.0046579065156428815,-6.416737e-05,0.021145651,8.248206e-06,0.008709415,129.19921875,-37.280052,1417.6324,70.34362,837.74286,-11.415428,530.1314,17.624418,175.27097,-5.322256,263.6899,12.034175,141.83852,11.3994875,113.05647,6.4938245,100.00145,3.3692837,80.681816,7.5700116,95.88257,3.0021272,94.99566,11.435122,89.716576,3.7734807,73.9385,6.0993433,74.43824,-0.94628346,74.698814,4.3297086,53.494564,-2.7573526,58.97899,1.4326046,70.41124,-2.310947,71.572876,6.0778775,108.83312
704,Mano De Dios,Fósforo,5:10,660984.0,0.3888425,0.094959155,0.2768099,0.004552334,3102.0348722846484,634548.9733919575,2956.550355541955,90870.09377722249,6764.736657175881,1978885.4615094238,0.11104483866673122,0.0032518496266568404,8.525385e-06,0.04621616,0.00020358834,0.019833572,135.99917763157896,-21.781605,3539.0437,50.94412,435.8356,0.8351243,171.53821,22.672674,195.09998,20.425364,206.83636,15.077003,117.7363,0.2386015,78.7659,6.4010496,81.96428,1.9612212,64.29141,7.8561964,62.306232,0.57172656,80.397026,5.316494,98.10066,-4.385615,62.98738,7.1479745,86.77042,2.2916174,74.40388,-0.40189746,75.3699,-10.385983,55.80306,2.021931,67.39425,2.810766,102.15125,-0.057575677,56.619663
705,Tio Cocodrilo,Fósforo,6:09,660984.0,0.41764066,0.09323923,0.29692852,0.00602941,3124.40047788131,416107.7948215416,2917.9783818472324,61217.275015276544,6782.2667861335685,1016190.5711028855,0.10876304100503485,0.002756517340379553,9.576304e-06,0.055272635,2.1679109e-05,0.02158979,92.28515625,-17.746353,3690.8264,51.124176,443.84875,3.9336646,215.71841,17.757725,142.83583,5.3578434,107.32332,20.393267,89.62317,4.561146,130.1657,16.612158,100.403206,0.7216803,67.64729,2.728077,66.21937,0.93410045,54.30588,9.474063,47.597477,-2.4560935,57.819046,3.4023838,53.64923,-2.201591,44.20123,1.055844,34.565197,-5.83811,55.49225,0.7724623,49.679867,1.3698604,61.776646,-1.0394005,72.497215
706,Esto Es Califas,Fósforo,5:12,661500.0,0.37286612,0.09325978,0.28729475,0.0053359084,3246.597314717998,416348.1460399645,2915.4985973910166,46565.15358517605,6772.234049227215,655465.5714964271,0.14763856303212075,0.0032760906929511775,4.5273227e-06,0.04559387,-3.4495402e-05,0.020228278,112.34714673913044,-8.658197,1369.3076,53.344185,442.7904,19.958158,177.41777,27.810562,242.82805,0.18891402,264.85226,16.223637,111.90497,-13.590823,124.363464,9.752067,84.56447,2.0663426,86.63602,8.48106,97.0547,5.0386477,85.14426,1.310436,77.27494,-3.4800878,69.06074,8.618396,44.31592,-6.7705984,45.957832,3.2987337,45.373974,-1.623393,55.729717,-4.6357336,57.25673,-0.77259594,59.2116,-0.57129395,59.992744
707,Cochabamba,Fósforo,5:30,660984.0,0.38962916,0.103925236,0.34901112,0.0015952952,2330.4908106885955,215877.98002879703,2270.838616774577,128343.14409751834,4568.141444979667,850954.3565730589,0.06122615704879938,0.0006187827266405479,-1.14627965e-05,0.106426,6.542406e-05,0.0072176503,135.99917763157896,-69.20371,1295.395,58.70228,497.86823,-18.93348,518.07404,72.52439,229.10455,16.128756,106.34876,9.134873,64.56657,7.484806,83.73657,10.984635,53.056103,3.1742117,74.194824,-0.536343,54.964848,-6.340021,45.600685,7.686049,47.939877,-7.0732503,56.698597,2.632962,46.348015,1.7637526,48.993057,3.6880143,82.061745,-3.138375,52.001343,-3.5839818,48.756386,5.8162293,69.039955,0.08022088,56.868053
708,Desconocido,Fósforo,4:49,660984.0,0.42856744,0.09800998,0.29503,0.0067672567,2247.0759588240867,404064.017736173,2647.3276447116978,166129.1654835408,5269.296564860089,2126506.802797665,0.08386788342370255,0.0020337456642939705,9.134181e-06,0.03817799,-0.00032731524,0.029847207,129.19921875,-56.426067,3899.1995,82.70416,596.63556,25.10199,481.26657,44.057888,252.55446,6.826147,190.72612,1.8762413,106.71675,0.1247153,94.79081,13.239074,77.124214,0.35578945,69.22622,-0.9390194,72.55878,-2.642648,48.35723,7.4195056,65.99595,-0.8875981,65.50345,2.6775608,47.803684,-2.1898925,43.23216,2.095541,39.553364,-3.0342462,43.834072,-3.26244,43.608093,-4.4510484,64.41277,2.0988264,50.025753
709,Cumbia De Obama,Fósforo,3:12,661500.0,0.33683172,0.09372063,0.22516163,0.0048573166,2288.0647817394174,512064.9994306265,2514.7733358926903,180314.008457455,5125.160675521236,2586476.299421552,0.08796356484616873,0.0016587002302294997,5.4095362e-06,0.03108442,3.3412005e-06,0.010090413,92.28515625,-64.817375,3305.7585,87.4568,554.3413,2.8272336,528.9456,20.073553,268.41983,-1.008335,234.89084,9.179072,156.9759,-12.274,183.85252,5.4055095,154.98666,-1.5522982,127.56937,4.3454356,182.26085,5.6244802,142.77948,7.6112003,91.95919,-2.2033927,106.044556,4.9398932,71.468025,-6.3751373,60.466778,1.7016059,65.89795,-5.3966045,62.87194,1.6919178,70.695915,0.66230834,80.80615,1.3071907,88.6239
714,Circle Moon,Fursaxa,5:38,660984.0,0.3192421,0.10098825,0.30323288,0.0019721482,1229.1129346365333,57772.99083594899,1910.7590943808536,125020.90768615686,2639.8355993718533,433292.1270300633,0.04455991903079008,0.00033806380321876666,-7.734188e-06,0.08623785,5.6916724e-07,0.0013289243,123.046875,-116.93731,300.64664,130.13185,197.32199,9.13244,209.62117,49.30474,98.71683,8.336661,154.53099,-10.229381,117.34356,13.756636,179.06938,-7.7029977,191.67914,1.4104611,172.12723,1.563292,89.208,9.355649,98.36709,3.9913826,147.61557,-6.0520606,127.79347,-5.0026855,139.84004,-8.722642,122.47711,-7.0113525,107.01693,-11.393479,60.67532,-4.1708355,49.8975,-9.731405,91.21985,2.8512592,90.90023
715,Kokopelli,Fursaxa,4:43,660984.0,0.20689926,0.08722424,0.14360723,0.0023170612,824.4792519481998,13197.85740244661,1062.1612932029077,21241.37720323512,1184.5096461076685,59130.1520707603,0.049203318648334625,5.7390685524882314e-05,7.793634e-07,0.020841885,3.7892298e-07,0.00044076558,135.99917763157896,-220.66833,1091.3788,190.15703,85.61128,0.6641578,244.95483,-2.62884,73.88582,-10.610316,62.704662,-4.0365543,37.523552,-11.51501,45.23708,2.1688895,27.119705,-8.556474,27.512545,-12.047455,36.14647,-1.8724856,38.81214,-10.845837,29.809988,-20.047632,53.27997,-4.0142508,59.378166,8.022811,93.9759,9.903716,71.74001,12.04011,34.446507,4.7123804,54.90624,-1.1965505,69.18579,-2.1208913,49.414253
716,Saxalainen,Fursaxa,4:57,660984.0,0.31279755,0.08517739,0.18193187,0.00018757534,1294.0712660673798,71994.7310172295,1459.1996038700631,78293.36369389192,2688.7731810672444,434853.24202543584,0.0711423133714175,0.00019275253630172905,1.1032952e-06,0.025184307,-6.226954e-07,0.0017875781,117.45383522727273,-107.419785,342.11346,164.87032,410.41006,-36.17153,173.2256,44.51983,93.65402,-20.20748,35.517887,-9.75745,34.219753,1.0935966,40.308193,1.6688133,24.717123,-7.705718,26.48037,-19.718826,23.0748,-19.497868,28.736862,3.5929842,34.705444,-0.7596291,39.84733,-12.415678,43.14301,-7.3867135,41.360226,-0.25509807,36.261658,-10.067387,31.17719,0.6554027,32.078114,-0.80636185,41.217407,-17.231909,36.90791
718,Song Of The Spindle Berry,Fursaxa,2:08,661500.0,0.28802115,0.08888986,0.124187686,0.000903695,3165.2773093197134,437323.1702331246,2791.9706302745617,34864.460288452734,6562.218652494921,768285.0576398617,0.14165862942627708,0.004936603450215487,-6.385202e-07,0.013298211,2.981848e-06,0.000999554,129.19921875,-89.7887,624.8066,47.008926,661.5929,-4.9489784,95.27485,9.084175,113.48675,-31.993256,114.45364,-15.880185,61.324604,-13.834556,53.206028,4.35537,47.612087,-17.629017,37.707535,-18.884233,35.87449,-10.328784,64.71669,-0.7399683,62.01452,-14.191787,41.91901,2.1527798,72.86968,6.478743,88.392975,11.927675,89.995186,-1.415602,59.518013,1.6295983,56.697483,-8.993245,62.282482,-7.725344,52.987576
777,Relaxing,Glove Compartment,1:30,660984.0,0.41858613,0.091353856,0.10794383,0.0062265587,2431.453096086619,574587.5449272012,2563.0483263638507,176122.06044291472,5304.3484830376165,2026929.1850757184,0.09512293643493416,0.0046697784376990145,-1.0879523e-06,0.010756414,-6.72986e-06,0.0035683785,112.34714673913044,-171.22993,8909.385,82.29712,934.14166,11.351791,589.60425,29.360794,287.1935,1.9199957,301.3338,29.062365,211.75764,-0.5356723,136.87596,7.788939,144.43745,-0.21257122,88.091354,4.3480206,96.315285,1.5552889,99.04484,4.068567,68.78485,2.1872046,62.04762,3.729958,62.736904,-0.5168785,53.525623,3.4640718,55.91168,-2.9844358,36.948696,1.8939575,47.850853,-0.25539404,52.00059,-2.0863724,36.230667
814,Motion Passings,Hall Of Fame,2:26,660984.0,0.22479239,0.08816135,0.12176981,0.0015234682,909.0989810332909,162240.75513550086,1331.37821525084,346577.96983987954,1490.2861343253776,1066889.6228192258,0.042382131705073586,0.00017116268090926938,1.8730549e-06,0.014952847,-3.7034115e-05,0.00034371138,123.046875,-253.71591,1595.9913,168.92351,1046.3154,7.321373,664.9727,27.853468,233.78728,7.8048306,191.17172,-12.610537,211.92834,-3.6640735,110.28292,-9.165552,117.92953,-7.2646847,107.2422,-10.36283,101.98477,-6.2663956,90.76076,-3.6389813,109.25206,-7.687544,96.43226,-3.237471,96.78007,-14.348417,91.9763,-9.293877,121.878426,-5.7601113,107.732285,-7.250068,92.88714,-8.332513,93.87998,-7.52473,108.77492
821,Sir,Hecuba,3:20,661500.0,0.42229825,0.10249111,0.13295756,0.006692962,1308.4035907813563,1163722.2719022483,1873.431961016648,554016.660848822,2643.1506838960913,5238401.69745611,0.03448278468459752,0.0030658009185301417,2.4563399e-06,0.016378189,1.7826505e-06,0.0053464314,103.359375,-276.77533,15444.696,103.579384,1937.6165,30.955477,1190.5309,34.930153,331.43274,16.935625,205.38058,8.756112,301.62524,11.316823,123.566055,8.504036,153.3643,4.929015,146.09831,11.400123,140.13928,2.9133902,73.71889,3.0811963,81.32904,2.5081027,61.94524,4.747007,56.431866,-0.011522369,53.622253,3.7043297,58.41012,1.8936357,55.24533,1.6889277,56.47892,-0.9418543,76.69919,2.6635208,61.656715
822,Tom & Jerry,Hecuba,5:23,660984.0,0.45427284,0.093126394,0.18459709,0.0116602145,1163.5450188208572,677068.5205170469,1671.4733170693194,529715.763404254,2313.7518494928836,3953315.8237392223,0.044377239058869096,0.0017696911384214075,1.6135607e-05,0.01716836,1.7925846e-05,0.018342463,117.45383522727273,-187.3206,6947.6885,150.41512,1702.8738,15.859891,339.0487,19.798784,359.60205,5.807621,239.3412,8.649423,168.68033,15.873387,130.5161,6.811779,100.40557,4.1296377,74.02357,8.096392,71.30737,1.418425,62.93117,1.596903,70.92765,1.8229945,85.855125,5.4651527,58.137268,1.8085128,45.855614,0.05970373,51.67402,-0.88395745,46.751106,3.1214063,44.498062,-1.3500345,46.50992,2.1349552,75.12637
825,Death March,Here Comes A Big Black Cloud!!,1:23,660984.0,0.5178176,0.06208173,0.4533792,0.000585497,2248.901688878713,27127.114527499216,2087.3789023474988,5882.383301218401,4323.16998541586,76689.56558093872,0.14427330436676994,0.0004060794212110877,-7.6195806e-07,0.09471426,7.663258e-05,0.03322947,112.34714673913044,87.1604,133.90216,102.86972,91.75539,-36.534893,27.795328,34.77871,31.754969,-9.22287,27.274176,9.275416,27.193722,-12.49829,22.251795,2.5183594,17.55092,-13.9640255,23.425228,2.6723473,18.476345,-9.603019,19.60425,4.0268145,20.80083,-5.8178067,24.038729,3.7061417,18.818012,-9.721464,18.078312,2.4083567,16.639118,-8.939597,18.130226,0.32104608,18.964396,-4.740268,22.177364,-1.613995,39.664215
853,Welsinsni Melodyi,Hutzl Ukranian Ensemble,2:17,661500.0,0.23939899,0.08535796,0.17359026,0.0026049644,1216.022396532399,20873.563790134074,1332.845960433815,6830.891799567949,2223.5782209933727,109915.76424647005,0.0660513768624226,0.0002734828204572704,-5.2754825e-07,0.02416552,1.2932663e-06,0.002374626,135.99917763157896,-137.10527,495.76288,160.28746,105.6451,-48.462208,96.17722,25.934565,70.96134,-27.500937,61.21045,3.8451653,52.778034,-21.956066,54.685226,-11.5046835,55.05127,-11.870849,48.223404,-19.822685,46.72768,-4.922083,70.36738,-18.042877,76.185875,-17.524284,66.57324,-6.1271443,78.87622,-11.472122,78.67247,-10.322778,72.88793,-5.6546187,52.7834,-10.412038,55.571957,-6.0667977,68.23797,-3.5209618,80.4782
890,Softly Tomorrow,Ilyas Ahmed,4:57,660984.0,0.36541894,0.0810306,0.021918282,1.7583234e-05,1266.301342774716,14950.495612813926,1625.1951694303295,12762.165193440993,2574.118465125145,136144.59755531218,0.06489488526336173,0.00010337860637397788,-2.3799669e-06,0.00038053756,-8.401148e-05,2.2053988e-05,123.046875,-300.46603,413.23566,152.83644,89.79408,-13.849278,60.06827,39.502445,47.89882,-20.855545,35.8753,10.078775,25.835169,-16.469406,37.226307,4.0250196,22.505474,-8.853952,22.496534,3.0858827,25.157995,-6.15632,24.692478,10.744165,29.54508,-3.1139185,22.332787,-13.498956,23.626032,7.0670924,33.097073,-10.367313,34.90174,-2.675476,36.307095,9.471399,54.65918,-8.176879,32.733006,-1.7924455,26.816051
892,Phantom Sky,Ilyas Ahmed,8:00,660984.0,0.31343123,0.08505203,0.269744,0.0008691883,1051.0805001577212,27657.98196008282,1379.67677043486,31010.90766112401,1849.812232977101,139233.35407044517,0.0503534838545701,0.00024672429390059514,3.612092e-06,0.059251267,-4.2092703e-05,0.0045605297,172.265625,-95.77935,1005.02423,171.0463,231.4451,-22.840075,131.02136,20.357498,55.79938,-11.375916,56.432926,14.371354,60.8158,-5.868841,56.515255,2.9652987,39.759033,-4.0371623,40.406563,-4.7866545,37.725315,-10.695994,41.335617,-1.0958565,40.112232,-3.719477,48.916103,-4.225925,63.770752,-7.4326854,52.36936,-0.6996501,52.77349,-0.36345002,52.055588,-0.78946817,62.59001,-9.1969795,33.740246,-7.7984295,58.713116
897,02,Infinite Body,4:35,660984.0,0.48559967,0.061911136,0.20560125,0.00052384834,4156.562295542146,27621.267612650496,2666.229749762543,2908.6652655302064,7262.385494075571,43297.193098430704,0.30141249818454685,0.0004930288126827712,-2.1181245e-07,0.020328881,1.2410251e-05,0.007007748,135.99917763157896,31.621523,175.78699,10.584294,64.69223,-21.136297,31.537283,25.330864,34.735596,-4.750213,26.621012,16.25842,20.988806,4.955172,25.340948,11.063651,29.242847,4.4495234,27.69253,7.5231833,25.959776,-0.059817433,27.529549,4.4286566,25.469612,-0.861897,25.74455,5.6029167,27.42447,-1.3419548,20.932272,2.50855,21.170515,-3.866301,27.694813,-0.94471645,32.174374,-1.7618394,19.717487,5.0920615,28.715736
993,Or So I've Been Told,Jad Fair and Jason Willett,1:26,661500.0,0.5157424,0.07233448,0.23572412,0.0039805393,2675.295088117646,234286.37576758806,2516.7015227488973,53976.52284457284,5467.008608413555,538683.3260554416,0.11991235124806501,0.00175386106792304,-7.7894794e-07,0.024794096,-3.2061747e-05,0.01433119,129.19921875,-39.84465,1576.2028,58.999443,278.9227,4.242747,260.5634,70.33677,144.19585,7.3734174,64.66625,10.191021,102.70617,-9.317946,61.436787,14.968409,55.696148,0.4136976,37.92383,7.4133472,39.909775,7.4731383,42.896282,14.025084,40.987316,5.374792,51.567303,11.469762,58.353268,-4.0372376,41.065495,2.2102492,35.762993,-4.1726565,35.716908,0.77514935,41.03908,1.4625779,50.83821,-6.434963,33.938995
995,No Good Deed Goes Unpunished,Kevin Shields,4:58,661500.0,0.696547,0.03183999,0.4075664,0.00029887748,2794.0099176331164,20895.195896210782,2466.771987581226,1652.984461883842,5561.883034720879,48376.49689055899,0.11178919553018576,0.00024544860327873046,-3.38723e-06,0.04899789,0.00034513994,0.03947207,123.046875,109.94015,48.648773,76.744,44.646084,-28.905313,21.664362,12.894787,18.081745,-13.259221,11.230568,9.4550085,14.487126,0.12409075,15.776569,8.226664,15.579658,-3.965664,14.2817545,1.253516,11.551829,-6.6026983,10.510549,-0.6463539,11.608677,-5.562612,10.138083,-0.17563693,9.484832,-5.7741265,9.304793,-0.70864105,9.589431,-5.8108983,9.725297,-1.1445131,9.873213,-5.53842,9.203828,-1.4771922,9.403627
997,Nothing's Ever Ending,Kevin Shields,8:40,661500.0,0.63779885,0.057174064,0.3525378,0.00025070022,3246.2887887805778,44231.75959210932,2499.303826155729,3927.3558910139723,6026.155227330447,86604.49338967595,0.1586600383368808,0.0009622399777370812,7.572131e-06,0.051329277,0.00017502278,0.024454221,123.046875,86.59663,290.28482,46.397076,105.076416,-35.525703,37.710213,24.559172,66.95238,0.244177,64.919945,16.541245,21.866903,0.8632184,26.049728,14.358861,47.48023,10.128978,34.92444,9.347176,35.70636,-0.4040227,15.338799,7.3841805,25.384378,1.544769,18.377491,4.885266,21.97609,0.102071285,26.04038,6.2697873,11.063195,0.8237862,12.512106,3.5832622,20.425108,-2.0261133,11.041106,2.6382895,20.777473
998,Apparently,Kevin Shields,7:55,660984.0,0.63724357,0.053058904,0.39121714,0.0007838046,3202.1458296232086,38566.12433996538,2906.57709038118,5155.34293926574,6899.1899107704785,89789.19915299115,0.1202370830509295,0.0005983325997200441,0.00047784302,0.054099184,-0.00048370226,0.032605026,129.19921875,106.69244,171.47412,68.344986,68.22263,-6.273027,54.95489,4.9597363,25.239286,-6.767343,21.91225,7.8370547,13.806164,3.4810379,21.954027,8.0974045,20.162756,-0.7083539,15.434623,3.14574,13.535066,-2.8993452,13.909772,2.2848423,14.6329775,-2.0251625,15.764884,2.241643,13.093296,-2.25475,15.786034,2.0329502,16.75304,-3.0155284,13.841546,0.66480285,11.558782,-2.3227513,11.469028,2.4697454,14.675539
1039,13 Monsters,Lightning Bolt,2:49,660984.0,0.56794655,0.06304257,0.2724961,0.0010125559,2259.2244571767433,90520.94110154008,2284.0718915402745,53498.13992641108,4556.524190156613,398684.9214812811,0.1005110500580945,0.0005016004887489193,-2.3452933e-06,0.04564524,-6.9160524e-05,0.008525365,123.046875,9.564827,401.69073,90.61868,231.17375,-26.121616,109.098976,39.680756,104.33436,8.142252,32.667873,14.122229,26.438293,3.3047404,26.682686,4.5686803,21.802376,3.1574883,18.183388,6.7231994,17.931286,4.6969194,19.36792,7.839274,15.607184,1.8645219,18.699352,6.341123,20.022451,-2.2816713,13.746615,4.6303163,14.611015,1.9606289,17.424253,2.4175925,14.953984,0.100255705,17.354029,1.9437158,17.97602
